				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
山洞	工具	當兵	火車	0.466	0.276	0.306	0.347	0.169	0.232	0.063
煤炭	冒煙	出軌	火車	0.465	0.319	0.31	0.446	0.153	0.217	0.24
交通	動力	遲到	火車	0.465	0.391	0.389	0.371	0.24	0.203	0.244
煤炭	工具	冒煙	火車	0.465	0.319	0.306	0.31	0.198	0.153	0.119
誤點	月台	工具	火車	0.465	0.426	0.346	0.306	0.147	0.243	0.223
月台	動力	工具	火車	0.464	0.346	0.389	0.306	0.12	0.223	0.235
誤點	煙	煙囟	火車	0.463	0.426	0.337	0.273	0.201	0.14	0.232
山洞	工具	出軌	火車	0.461	0.276	0.306	0.446	0.169	0.191	0.207
山洞	動力	捷運	火車	0.461	0.276	0.389	0.447	0.184	0.22	0.247
回家	交通	誤點	火車	0.454	0.316	0.391	0.426	0.225	0.225	0.229
旅行	煙	遲到	火車	0.454	0.345	0.337	0.371	0.187	0.196	0.216
月台	遲到	煙囟	火車	0.454	0.346	0.371	0.273	0.158	0.23	0.149
煤炭	當兵	煙囟	火車	0.453	0.319	0.347	0.273	0.203	0.127	0.156
旅行	煤炭	冒煙	火車	0.452	0.345	0.319	0.31	0.224	0.145	0.153
月台	遠行	煙囟	火車	0.451	0.346	0.41	0.273	0.191	0.23	0.156
工具	遠行	冒煙	火車	0.45	0.306	0.41	0.31	0.211	0.119	0.245
煤炭	工具	出軌	火車	0.45	0.319	0.306	0.446	0.198	0.217	0.207
回家	動力	冒煙	火車	0.449	0.316	0.389	0.31	0.123	0.223	0.219
旅行	便當	煙囟	火車	0.448	0.345	0.417	0.273	0.236	0.163	0.188
動力	工具	遲到	火車	0.447	0.389	0.306	0.371	0.235	0.244	0.141
動力	便當	工具	火車	0.445	0.389	0.417	0.306	0.234	0.235	0.199
山洞	軌道	當兵	火車	0.445	0.276	0.496	0.347	0.248	0.232	0.196
山洞	便當	工具	火車	0.443	0.276	0.417	0.306	0.188	0.169	0.199
動力	當兵	煙囟	火車	0.443	0.389	0.347	0.273	0.25	0.161	0.156
回家	誤點	冒煙	火車	0.442	0.316	0.426	0.31	0.225	0.223	0.161
山洞	機車	冒煙	火車	0.44	0.276	0.445	0.31	0.213	0.17	0.209
旅行	動力	煙囟	火車	0.438	0.345	0.389	0.273	0.244	0.163	0.161
回家	動力	工具	火車	0.438	0.316	0.389	0.306	0.123	0.215	0.235
山洞	煙	機車	火車	0.438	0.276	0.337	0.445	0.164	0.213	0.244
月台	工具	遠行	火車	0.437	0.346	0.306	0.41	0.223	0.191	0.211
旅行	動力	便當	火車	0.437	0.345	0.389	0.417	0.244	0.236	0.234
旅行	動力	冒煙	火車	0.436	0.345	0.389	0.31	0.244	0.145	0.219
回家	月台	冒煙	火車	0.436	0.316	0.346	0.31	0.207	0.223	0.106
山洞	工具	冒煙	火車	0.434	0.276	0.306	0.31	0.169	0.17	0.119
回家	山洞	動力	火車	0.434	0.316	0.276	0.389	0.24	0.123	0.184
動力	工具	冒煙	火車	0.432	0.389	0.306	0.31	0.235	0.219	0.119
山洞	冒煙	出軌	火車	0.431	0.276	0.31	0.446	0.17	0.191	0.24
月台	旅行	煙	火車	0.43	0.346	0.345	0.337	0.23	0.18	0.187
山洞	煙	捷運	火車	0.427	0.276	0.337	0.447	0.164	0.22	0.249
便當	煤炭	工具	火車	0.426	0.417	0.319	0.306	0.22	0.199	0.198
旅行	煤炭	煙囟	火車	0.423	0.345	0.319	0.273	0.224	0.163	0.127
旅行	動力	遲到	火車	0.421	0.345	0.389	0.371	0.244	0.196	0.244
煙	機車	煙囟	火車	0.419	0.337	0.445	0.273	0.244	0.232	0.16
旅行	當兵	煙囟	火車	0.419	0.345	0.347	0.273	0.227	0.163	0.156
回家	山洞	捷運	火車	0.418	0.316	0.276	0.447	0.24	0.161	0.22
回家	煤炭	冒煙	火車	0.417	0.316	0.319	0.31	0.152	0.223	0.153
