				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
舞蹈	擁擠	拜票	街頭	0.488	0.296	0.365	0.314	0.068	0.222	0.196
舞蹈	行人	喧鬧	街頭	0.488	0.296	0.354	0.398	0.143	0.182	0.235
混混	行人	露宿	街頭	0.485	0.432	0.354	0.404	0.226	0.238	0.241
混混	暴動	露宿	街頭	0.485	0.432	0.357	0.404	0.237	0.238	0.232
跳舞	露宿	紅綠燈	街頭	0.485	0.305	0.404	0.386	0.242	0.224	0.143
髒亂	舞蹈	暴動	街頭	0.484	0.391	0.296	0.357	0.148	0.227	0.185
人群	髒亂	浪人	街頭	0.484	0.332	0.391	0.353	0.173	0.238	0.182
混混	暴動	紅綠燈	街頭	0.484	0.432	0.357	0.386	0.237	0.233	0.221
行人	露宿	喧鬧	街頭	0.483	0.354	0.404	0.398	0.241	0.235	0.197
抗議	招牌	行人	街頭	0.483	0.406	0.316	0.354	0.227	0.133	0.233
混混	行人	喧鬧	街頭	0.482	0.432	0.354	0.398	0.226	0.241	0.235
抗議	舞蹈	街燈	街頭	0.481	0.406	0.296	0.349	0.23	0.192	0.147
表演	乞丐	擁擠	街頭	0.48	0.321	0.449	0.365	0.24	0.178	0.236
暴動	街燈	逛街	街頭	0.48	0.357	0.349	0.351	0.167	0.208	0.203
髒亂	逛街	浪人	街頭	0.48	0.391	0.351	0.353	0.225	0.182	0.208
行人	浪人	喧鬧	街頭	0.48	0.354	0.353	0.398	0.173	0.235	0.218
人群	暴動	招牌	街頭	0.479	0.332	0.357	0.316	0.247	0.164	0.116
舞蹈	霸王	逛街	街頭	0.477	0.296	0.387	0.351	0.144	0.228	0.185
暴動	跳舞	行人	街頭	0.477	0.357	0.305	0.354	0.237	0.116	0.186
行人	拜票	浪人	街頭	0.476	0.354	0.314	0.353	0.213	0.173	0.16
表演	暴動	街燈	街頭	0.473	0.321	0.357	0.349	0.244	0.144	0.167
招牌	行人	露宿	街頭	0.472	0.316	0.354	0.404	0.233	0.128	0.241
抗議	商店	街燈	街頭	0.471	0.406	0.305	0.349	0.198	0.192	0.198
舞蹈	乞丐	街燈	街頭	0.47	0.296	0.449	0.349	0.247	0.147	0.229
遊民	招牌	行人	街頭	0.47	0.385	0.316	0.354	0.165	0.187	0.233
混混	髒亂	暴動	街頭	0.469	0.432	0.391	0.357	0.246	0.237	0.227
舞蹈	行人	浪人	街頭	0.469	0.296	0.354	0.353	0.143	0.219	0.173
人群	暴動	街燈	街頭	0.469	0.332	0.357	0.349	0.247	0.156	0.167
商店	露宿	街燈	街頭	0.468	0.305	0.404	0.349	0.205	0.198	0.186
表演	露宿	浪人	街頭	0.468	0.321	0.404	0.353	0.209	0.161	0.24
夜市	露宿	浪人	街頭	0.468	0.377	0.404	0.353	0.247	0.18	0.24
髒亂	跳舞	行人	街頭	0.465	0.391	0.305	0.354	0.186	0.213	0.186
髒亂	行人	拜票	街頭	0.465	0.391	0.354	0.314	0.213	0.168	0.213
舞蹈	商店	露宿	街頭	0.465	0.296	0.305	0.404	0.202	0.132	0.205
暴動	夜市	露宿	街頭	0.465	0.357	0.377	0.404	0.195	0.232	0.247
商店	露宿	喧鬧	街頭	0.464	0.305	0.404	0.398	0.205	0.24	0.197
髒亂	舞蹈	拜票	街頭	0.463	0.391	0.296	0.314	0.148	0.168	0.222
人潮	舞蹈	霸王	街頭	0.462	0.281	0.296	0.387	0.224	0.134	0.144
舞蹈	露宿	浪人	街頭	0.462	0.296	0.404	0.353	0.132	0.219	0.24
人群	招牌	街燈	街頭	0.46	0.332	0.316	0.349	0.164	0.156	0.217
舞蹈	遊民	拜票	街頭	0.459	0.296	0.385	0.314	0.19	0.222	0.123
舞蹈	乞丐	紅綠燈	街頭	0.458	0.296	0.449	0.386	0.247	0.187	0.239
行人	露宿	浪人	街頭	0.458	0.354	0.404	0.353	0.241	0.173	0.24
混混	行人	拜票	街頭	0.457	0.432	0.354	0.314	0.226	0.204	0.213
遊民	商店	拜票	街頭	0.456	0.385	0.305	0.314	0.23	0.123	0.194
舞蹈	霸王	拜票	街頭	0.456	0.296	0.387	0.314	0.144	0.222	0.174
遊行	招牌	街燈	街頭	0.455	0.448	0.316	0.349	0.192	0.25	0.217
跳舞	露宿	街燈	街頭	0.454	0.305	0.404	0.349	0.242	0.176	0.186
抗議	街燈	拜票	街頭	0.453	0.406	0.349	0.314	0.192	0.224	0.199
擁擠	招牌	暴力	街頭	0.453	0.365	0.316	0.35	0.122	0.23	0.226
人潮	混混	露宿	街頭	0.452	0.281	0.432	0.404	0.224	0.202	0.238
舞蹈	遊民	逛街	街頭	0.451	0.296	0.385	0.351	0.19	0.228	0.163
遊民	商店	霸王	街頭	0.45	0.385	0.305	0.387	0.23	0.194	0.202
人潮	髒亂	浪人	街頭	0.45	0.281	0.391	0.353	0.23	0.163	0.182
髒亂	跳舞	浪人	街頭	0.448	0.391	0.305	0.353	0.186	0.182	0.233
表演	乞丐	紅綠燈	街頭	0.448	0.321	0.449	0.386	0.24	0.229	0.239
舞蹈	暴動	紅綠燈	街頭	0.446	0.296	0.357	0.386	0.185	0.187	0.221
舞蹈	商店	霸王	街頭	0.44	0.296	0.305	0.387	0.202	0.144	0.202
髒亂	招牌	行人	街頭	0.44	0.391	0.316	0.354	0.175	0.213	0.233
熱鬧	招牌	暴力	街頭	0.44	0.379	0.316	0.35	0.201	0.178	0.226
