				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
肚子	可口	蘋果	食物	0.49	0.356	0.458	0.264	0.228	0.126	0.234
中毒	溫飽	蘋果	食物	0.489	0.446	0.327	0.264	0.174	0.206	0.167
生存	飯	垃圾	食物	0.488	0.327	0.314	0.41	0.155	0.22	0.187
生存	垃圾	胃	食物	0.488	0.327	0.41	0.442	0.22	0.234	0.237
中毒	生存	蘋果	食物	0.486	0.446	0.327	0.264	0.235	0.206	0.11
必需品	巧克力	飯	食物	0.482	0.415	0.431	0.314	0.217	0.218	0.243
蘋果	垃圾	生命	食物	0.482	0.264	0.41	0.331	0.21	0.088	0.225
肚子	生存	餐廳	食物	0.481	0.356	0.327	0.395	0.237	0.211	0.148
肚子	蘋果	垃圾	食物	0.48	0.356	0.264	0.41	0.126	0.213	0.21
垃圾	胃	生命	食物	0.475	0.41	0.442	0.331	0.237	0.225	0.246
溫飽	蘋果	胃	食物	0.474	0.327	0.264	0.442	0.167	0.244	0.148
肚子	生存	蘋果	食物	0.473	0.356	0.327	0.264	0.237	0.126	0.11
生存	可口	餓	食物	0.471	0.327	0.458	0.29	0.162	0.235	0.207
中毒	生存	飯	食物	0.47	0.446	0.327	0.314	0.235	0.226	0.155
溫飽	冰箱	生命	食物	0.47	0.327	0.462	0.331	0.21	0.227	0.212
飽足	生存	能量	食物	0.468	0.388	0.327	0.405	0.195	0.229	0.228
肚子	可口	生命	食物	0.466	0.356	0.458	0.331	0.228	0.226	0.224
中毒	肚子	生存	食物	0.465	0.446	0.356	0.327	0.191	0.235	0.237
生存	蘋果	垃圾	食物	0.461	0.327	0.264	0.41	0.11	0.22	0.21
好吃	溫飽	蘋果	食物	0.458	0.484	0.327	0.264	0.249	0.201	0.167
溫飽	蘋果	垃圾	食物	0.457	0.327	0.264	0.41	0.167	0.167	0.21
溫飽	垃圾	生命	食物	0.448	0.327	0.41	0.331	0.167	0.227	0.225
生存	冰箱	餓	食物	0.445	0.327	0.462	0.29	0.215	0.235	0.185
溫飽	蘋果	生命	食物	0.439	0.327	0.264	0.331	0.167	0.227	0.088
肚子	垃圾	生命	食物	0.431	0.356	0.41	0.331	0.213	0.226	0.225
蛋糕	生存	餓	食物	0.43	0.38	0.327	0.29	0.186	0.146	0.235
溫飽	可口	生命	食物	0.43	0.327	0.458	0.331	0.235	0.227	0.224
肚子	生存	垃圾	食物	0.422	0.356	0.327	0.41	0.237	0.213	0.22
溫飽	可口	蘋果	食物	0.413	0.327	0.458	0.264	0.235	0.167	0.234
生存	能量	餓	食物	0.409	0.327	0.405	0.29	0.228	0.235	0.15
蛋糕	溫飽	生命	食物	0.397	0.38	0.327	0.331	0.236	0.177	0.227
中毒	生存	餓	食物	0.389	0.446	0.327	0.29	0.235	0.204	0.235
溫飽	胃	生命	食物	0.382	0.327	0.442	0.331	0.244	0.227	0.246
肚子	生存	能量	食物	0.379	0.356	0.327	0.405	0.237	0.243	0.228
