				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
自由式	體力	消暑	游泳	0.592	0.457	0.277	0.377	0.157	0.145	0.217
蛙式	體力	消暑	游泳	0.591	0.492	0.277	0.377	0.188	0.15	0.217
自由式	呼吸	消暑	游泳	0.591	0.457	0.338	0.377	0.231	0.145	0.205
夏天	體育	淹水	游泳	0.591	0.394	0.411	0.307	0.174	0.211	0.137
海邊	蛙式	呼吸	游泳	0.591	0.4	0.492	0.338	0.195	0.195	0.249
泳裝	自由	蛙式	游泳	0.591	0.402	0.262	0.492	0.196	0.235	0.135
蛙式	體力	淹水	游泳	0.59	0.492	0.277	0.307	0.188	0.203	0.095
水	自由式	體力	游泳	0.589	0.384	0.457	0.277	0.177	0.194	0.157
自由式	海邊	呼吸	游泳	0.589	0.457	0.4	0.338	0.179	0.231	0.195
泳裝	自由式	呼吸	游泳	0.588	0.402	0.457	0.338	0.216	0.163	0.231
海邊	淹水	冷水	游泳	0.587	0.4	0.307	0.398	0.157	0.155	0.206
自由式	鴨子	呼吸	游泳	0.586	0.457	0.306	0.338	0.16	0.231	0.123
泳裝	蛙式	呼吸	游泳	0.586	0.402	0.492	0.338	0.235	0.163	0.249
自由	比賽	消暑	游泳	0.585	0.262	0.387	0.377	0.147	0.122	0.171
健身	夏天	鴨子	游泳	0.585	0.491	0.394	0.306	0.218	0.185	0.203
夏天	自由式	呼吸	游泳	0.585	0.394	0.457	0.338	0.165	0.209	0.231
夏天	自由	蛙鏡	游泳	0.584	0.394	0.262	0.464	0.22	0.175	0.141
水	健身	自由	游泳	0.583	0.384	0.491	0.262	0.182	0.185	0.186
鴨子	體育	淹水	游泳	0.581	0.306	0.411	0.307	0.238	0.068	0.137
夏天	減肥	蛙鏡	游泳	0.581	0.394	0.353	0.464	0.249	0.175	0.207
健康	鴨子	蛙鏡	游泳	0.58	0.331	0.306	0.464	0.135	0.148	0.238
呼吸	海灘	冷水	游泳	0.579	0.338	0.361	0.398	0.164	0.182	0.173
健康	蛙式	淹水	游泳	0.578	0.331	0.492	0.307	0.154	0.194	0.203
自由	海灘	冷水	游泳	0.577	0.262	0.361	0.398	0.134	0.136	0.173
水	夏天	體育	游泳	0.575	0.384	0.394	0.411	0.219	0.221	0.174
夏天	自由式	陽光	游泳	0.575	0.394	0.457	0.255	0.165	0.245	0.122
鴨子	自由	淹水	游泳	0.574	0.306	0.262	0.307	0.147	0.068	0.086
蛙式	淹水	比賽	游泳	0.574	0.492	0.307	0.387	0.203	0.218	0.191
夏天	自由式	減肥	游泳	0.574	0.394	0.457	0.353	0.165	0.249	0.217
呼吸	比賽	冷水	游泳	0.574	0.338	0.387	0.398	0.231	0.182	0.137
運動	鴨子	淹水	游泳	0.573	0.369	0.306	0.307	0.245	0.097	0.068
水	健康	蛙鏡	游泳	0.572	0.384	0.331	0.464	0.23	0.228	0.148
水	健身	鴨子	游泳	0.572	0.384	0.491	0.306	0.182	0.241	0.185
自由式	呼吸	冷水	游泳	0.57	0.457	0.338	0.398	0.231	0.211	0.182
自由式	鴨子	冷水	游泳	0.569	0.457	0.306	0.398	0.16	0.211	0.22
自由式	淹水	減肥	游泳	0.569	0.457	0.307	0.353	0.149	0.217	0.182
自由式	陽光	冷水	游泳	0.569	0.457	0.255	0.398	0.122	0.211	0.209
水池	自由	減肥	游泳	0.568	0.456	0.262	0.353	0.172	0.191	0.14
水	自由式	鴨子	游泳	0.567	0.384	0.457	0.306	0.177	0.241	0.16
健康	海邊	淹水	游泳	0.567	0.331	0.4	0.307	0.119	0.194	0.157
海洋	減肥	冷水	游泳	0.566	0.4	0.353	0.398	0.126	0.229	0.229
泳裝	呼吸	冷水	游泳	0.565	0.402	0.338	0.398	0.163	0.229	0.182
救生員	淹水	呼吸	游泳	0.563	0.466	0.307	0.338	0.155	0.172	0.221
水	夏天	體力	游泳	0.563	0.384	0.394	0.277	0.219	0.194	0.079
健身	自由	淹水	游泳	0.563	0.491	0.262	0.307	0.186	0.225	0.086
水	健康	海邊	游泳	0.56	0.384	0.331	0.4	0.23	0.204	0.119
自由	淹水	海灘	游泳	0.56	0.262	0.307	0.361	0.086	0.134	0.151
鴨子	自由	蛙式	游泳	0.559	0.306	0.262	0.492	0.147	0.219	0.135
蛙式	呼吸	減肥	游泳	0.558	0.492	0.338	0.353	0.249	0.172	0.204
淹水	比賽	冷水	游泳	0.558	0.307	0.387	0.398	0.191	0.206	0.137
水	自由	蛙鏡	游泳	0.556	0.384	0.262	0.464	0.185	0.228	0.141
水	自由	比賽	游泳	0.555	0.384	0.262	0.387	0.185	0.145	0.147
自由式	鴨子	體育	游泳	0.553	0.457	0.306	0.411	0.16	0.222	0.238
海洋	體力	冷水	游泳	0.553	0.4	0.277	0.398	0.127	0.229	0.166
陽光	自由	蛙式	游泳	0.553	0.255	0.262	0.492	0.187	0.135	0.135
自由式	減肥	冷水	游泳	0.551	0.457	0.353	0.398	0.217	0.211	0.229
鴨子	體力	淹水	游泳	0.549	0.306	0.277	0.307	0.178	0.068	0.095
夏天	鴨子	蛙鏡	游泳	0.548	0.394	0.306	0.464	0.203	0.175	0.238
自由式	呼吸	海灘	游泳	0.548	0.457	0.338	0.361	0.231	0.214	0.164
水	自由	減肥	游泳	0.547	0.384	0.262	0.353	0.185	0.127	0.14
減肥	蛙鏡	冷水	游泳	0.547	0.353	0.464	0.398	0.207	0.229	0.232
健康	鴨子	淹水	游泳	0.546	0.331	0.306	0.307	0.135	0.194	0.068
體育	淹水	呼吸	游泳	0.545	0.411	0.307	0.338	0.137	0.154	0.221
自由	蛙式	體力	游泳	0.545	0.262	0.492	0.277	0.135	0.162	0.188
自由式	鴨子	體力	游泳	0.545	0.457	0.306	0.277	0.16	0.157	0.178
鴨子	蛙式	呼吸	游泳	0.544	0.306	0.492	0.338	0.219	0.123	0.249
健康	比賽	冷水	游泳	0.544	0.331	0.387	0.398	0.237	0.198	0.137
健康	海灘	冷水	游泳	0.541	0.331	0.361	0.398	0.178	0.198	0.173
水	健身	陽光	游泳	0.541	0.384	0.491	0.255	0.182	0.177	0.23
鴨子	體育	呼吸	游泳	0.54	0.306	0.411	0.338	0.238	0.123	0.154
健身	鴨子	自由	游泳	0.539	0.491	0.306	0.262	0.185	0.186	0.147
鴨子	淹水	呼吸	游泳	0.539	0.306	0.307	0.338	0.068	0.123	0.221
自由	淹水	冷水	游泳	0.538	0.262	0.307	0.398	0.086	0.136	0.206
健身	夏天	淹水	游泳	0.538	0.491	0.394	0.307	0.218	0.225	0.211
健康	海水	比賽	游泳	0.537	0.331	0.451	0.387	0.226	0.237	0.168
水	夏天	減肥	游泳	0.537	0.384	0.394	0.353	0.219	0.127	0.249
淹水	海灘	冷水	游泳	0.536	0.307	0.361	0.398	0.151	0.206	0.173
泳裝	呼吸	消暑	游泳	0.536	0.402	0.338	0.377	0.163	0.214	0.205
自由	體育	消暑	游泳	0.532	0.262	0.411	0.377	0.146	0.122	0.249
自由	淹水	比賽	游泳	0.532	0.262	0.307	0.387	0.086	0.147	0.191
鴨子	呼吸	消暑	游泳	0.531	0.306	0.338	0.377	0.123	0.162	0.205
健身	陽光	淹水	游泳	0.53	0.491	0.255	0.307	0.23	0.225	0.068
海洋	淹水	冷水	游泳	0.53	0.4	0.307	0.398	0.139	0.229	0.206
