				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
毛球	禮堂	阿拉伯	地毯	0.477	0.287	0.251	0.327	0.088	0.165	0.135
客廳	保暖	阿拉伯	地毯	0.474	0.397	0.283	0.327	0.206	0.218	0.108
吸塵器	教堂	阿拉丁	地毯	0.474	0.38	0.382	0.346	0.18	0.217	0.238
吸塵器	紅色	阿拉丁	地毯	0.472	0.38	0.261	0.346	0.187	0.217	0.111
波斯	紅色	教堂	地毯	0.466	0.388	0.261	0.382	0.209	0.197	0.159
毛球	沙發	阿拉丁	地毯	0.464	0.287	0.446	0.346	0.226	0.174	0.215
舒適	教堂	阿拉伯	地毯	0.463	0.258	0.382	0.327	0.111	0.159	0.234
禮堂	灰塵	毛	地毯	0.463	0.251	0.371	0.308	0.232	0.073	0.161
波斯	舒服	豪華	地毯	0.461	0.388	0.295	0.298	0.098	0.187	0.234
舒服	貓咪	阿拉伯	地毯	0.461	0.295	0.275	0.327	0.169	0.139	0.127
波斯貓	教堂	阿拉丁	地毯	0.458	0.324	0.382	0.346	0.138	0.218	0.238
波斯貓	禮堂	阿拉伯	地毯	0.458	0.324	0.251	0.327	0.169	0.14	0.135
舒服	貓咪	教堂	地毯	0.454	0.295	0.275	0.382	0.169	0.137	0.192
波斯	舒適	毛球	地毯	0.454	0.388	0.258	0.287	0.067	0.202	0.21
波斯	毛	豪華	地毯	0.452	0.388	0.308	0.298	0.223	0.187	0.131
舒適	毛球	教堂	地毯	0.45	0.258	0.287	0.382	0.21	0.111	0.157
波斯貓	保暖	阿拉丁	地毯	0.448	0.324	0.283	0.346	0.201	0.218	0.086
保暖	阿拉丁	豪華	地毯	0.447	0.283	0.346	0.298	0.086	0.19	0.204
毛球	教堂	阿拉丁	地毯	0.447	0.287	0.382	0.346	0.157	0.174	0.238
波斯	貓咪	教堂	地毯	0.445	0.388	0.275	0.382	0.212	0.197	0.192
波斯	舒服	毛球	地毯	0.443	0.388	0.295	0.287	0.098	0.202	0.227
舒服	毛球	教堂	地毯	0.443	0.295	0.287	0.382	0.227	0.137	0.157
舒適	羊毛	婚禮	地毯	0.442	0.258	0.47	0.324	0.21	0.237	0.163
