				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
玉山	迷路	風景	登山	0.451	0.408	0.4	0.271	0.169	0.21	0.249
玉山	毅力	風景	登山	0.45	0.408	0.344	0.271	0.21	0.21	0.153
游泳	冒險	望遠	登山	0.447	0.419	0.327	0.304	0.246	0.177	0.179
背包	毅力	迷失	登山	0.445	0.431	0.344	0.25	0.148	0.205	0.228
冒險	累	望遠	登山	0.443	0.327	0.266	0.304	0.1	0.179	0.175
辛苦	健身	風景	登山	0.44	0.261	0.451	0.271	0.228	0.119	0.197
辛苦	潛水	望遠	登山	0.44	0.261	0.423	0.304	0.208	0.118	0.221
玉山	辛苦	鞋子	登山	0.439	0.408	0.261	0.32	0.149	0.162	0.239
辛苦	高山	鞋子	登山	0.439	0.261	0.472	0.32	0.218	0.239	0.158
健康	潛水	迷失	登山	0.438	0.307	0.423	0.25	0.172	0.198	0.171
露營	毅力	迷失	登山	0.434	0.476	0.344	0.25	0.199	0.21	0.228
健康	冒險	望遠	登山	0.433	0.307	0.327	0.304	0.204	0.123	0.179
辛苦	露營	迷失	登山	0.431	0.261	0.476	0.25	0.109	0.237	0.21
冒險	鞋子	望遠	登山	0.43	0.327	0.32	0.304	0.188	0.179	0.155
游泳	冒險	累	登山	0.427	0.419	0.327	0.266	0.246	0.238	0.1
累	高山	迷失	登山	0.426	0.266	0.472	0.25	0.158	0.248	0.156
露營	迷失	鞋子	登山	0.426	0.476	0.25	0.32	0.21	0.231	0.18
冒險	走路	望遠	登山	0.426	0.327	0.386	0.304	0.212	0.179	0.2
背包	健康	累	登山	0.423	0.431	0.307	0.266	0.17	0.19	0.221
玉山	累	鞋子	登山	0.423	0.408	0.266	0.32	0.18	0.162	0.23
健康	鞋子	望遠	登山	0.419	0.307	0.32	0.304	0.235	0.123	0.155
玉山	健康	累	登山	0.416	0.408	0.307	0.266	0.165	0.18	0.221
迷路	毅力	鞋子	登山	0.416	0.4	0.344	0.32	0.232	0.237	0.179
玉山	健康	風景	登山	0.416	0.408	0.307	0.271	0.165	0.21	0.196
背包	健康	迷失	登山	0.415	0.431	0.307	0.25	0.17	0.205	0.198
健身	累	望遠	登山	0.414	0.451	0.266	0.304	0.241	0.191	0.175
運動	辛苦	迷失	登山	0.41	0.339	0.261	0.25	0.077	0.125	0.237
露營	累	迷失	登山	0.41	0.476	0.266	0.25	0.125	0.21	0.248
玉山	累	風景	登山	0.408	0.408	0.266	0.271	0.18	0.21	0.147
運動	毅力	鞋子	登山	0.407	0.339	0.344	0.32	0.182	0.236	0.179
健身	累	風景	登山	0.403	0.451	0.266	0.271	0.241	0.197	0.147
辛苦	冒險	望遠	登山	0.402	0.261	0.327	0.304	0.193	0.118	0.179
玉山	累	望遠	登山	0.4	0.408	0.266	0.304	0.18	0.224	0.175
運動	毅力	迷失	登山	0.399	0.339	0.344	0.25	0.182	0.125	0.228
游泳	累	望遠	登山	0.398	0.419	0.266	0.304	0.238	0.177	0.175
玉山	風景	鞋子	登山	0.398	0.408	0.271	0.32	0.21	0.162	0.229
冒險	累	鞋子	登山	0.395	0.327	0.266	0.32	0.1	0.188	0.23
