				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
廣闊	獅子	奔跑	草原	0.427	0.343	0.285	0.353	0.148	0.217	0.189
奔跑	牛	平坦	草原	0.426	0.353	0.37	0.291	0.213	0.245	0.131
馬匹	寬廣	青色	草原	0.424	0.361	0.319	0.333	0.201	0.163	0.225
綠色	獅子	平坦	草原	0.423	0.294	0.285	0.291	0.222	0.165	0.06
奔跑	動物	平坦	草原	0.422	0.353	0.364	0.291	0.238	0.245	0.103
牛	自由	風箏	草原	0.421	0.37	0.294	0.287	0.223	0.143	0.164
寬廣	野馬	青色	草原	0.42	0.319	0.408	0.333	0.212	0.225	0.202
曠野	平坦	青色	草原	0.42	0.473	0.291	0.333	0.247	0.22	0.212
牛	平坦	青色	草原	0.418	0.37	0.291	0.333	0.131	0.233	0.212
平坦	綠地	青色	草原	0.417	0.291	0.334	0.333	0.193	0.212	0.137
獅子	奔跑	青色	草原	0.413	0.285	0.353	0.333	0.189	0.227	0.142
風	自由	青色	草原	0.41	0.26	0.294	0.333	0.163	0.166	0.148
獅子	平坦	青色	草原	0.41	0.285	0.291	0.333	0.06	0.227	0.212
寬廣	高山	風	草原	0.408	0.319	0.46	0.26	0.216	0.221	0.194
寬廣	風	馬群	草原	0.405	0.319	0.26	0.421	0.221	0.194	0.18
獅子	奔跑	自由	草原	0.398	0.285	0.353	0.294	0.189	0.103	0.242
奔跑	自由	綠地	草原	0.397	0.353	0.294	0.334	0.242	0.206	0.137
廣闊	獅子	青色	草原	0.397	0.343	0.285	0.333	0.148	0.189	0.227
綠色	奔跑	大海	草原	0.395	0.294	0.353	0.414	0.209	0.234	0.223
牛	自由	青色	草原	0.393	0.37	0.294	0.333	0.223	0.233	0.148
寬廣	獅子	奔跑	草原	0.391	0.319	0.285	0.353	0.172	0.206	0.189
綠色	平坦	大海	草原	0.39	0.294	0.291	0.414	0.165	0.234	0.21
奔跑	大海	自由	草原	0.389	0.353	0.414	0.294	0.223	0.242	0.208
奔跑	牛	動物	草原	0.388	0.353	0.37	0.364	0.213	0.238	0.248
廣闊	風	馬群	草原	0.383	0.343	0.26	0.421	0.244	0.217	0.18
廣闊	風箏	青色	草原	0.383	0.343	0.287	0.333	0.217	0.189	0.174
牛	風	青色	草原	0.381	0.37	0.26	0.333	0.182	0.233	0.166
奔跑	平坦	大海	草原	0.381	0.353	0.291	0.414	0.245	0.223	0.21
奔跑	平坦	青色	草原	0.379	0.353	0.291	0.333	0.245	0.142	0.212
風	大海	自由	草原	0.373	0.26	0.414	0.294	0.225	0.163	0.208
寬廣	奔跑	風	草原	0.371	0.319	0.353	0.26	0.206	0.221	0.134
寬廣	奔跑	動物	草原	0.371	0.319	0.353	0.364	0.206	0.221	0.238
奔跑	風	自由	草原	0.368	0.353	0.26	0.294	0.134	0.242	0.163
綠色	牛	自由	草原	0.362	0.294	0.37	0.294	0.132	0.241	0.223
牛	動物	自由	草原	0.361	0.37	0.364	0.294	0.248	0.223	0.196
廣闊	奔跑	風	草原	0.361	0.343	0.353	0.26	0.217	0.244	0.134
牛	風	自由	草原	0.357	0.37	0.26	0.294	0.182	0.223	0.163
寬廣	風箏	青色	草原	0.346	0.319	0.287	0.333	0.194	0.225	0.174
奔跑	牛	自由	草原	0.339	0.353	0.37	0.294	0.213	0.242	0.223
廣闊	風	青色	草原	0.337	0.343	0.26	0.333	0.244	0.189	0.166
奔跑	平坦	綠地	草原	0.335	0.353	0.291	0.334	0.245	0.206	0.193
奔跑	動物	自由	草原	0.335	0.353	0.364	0.294	0.238	0.242	0.196
綠色	奔跑	平坦	草原	0.32	0.294	0.353	0.291	0.209	0.165	0.245
綠色	大海	自由	草原	0.319	0.294	0.414	0.294	0.234	0.241	0.208
綠色	獅子	奔跑	草原	0.313	0.294	0.285	0.353	0.222	0.209	0.189
寬廣	獅子	青色	草原	0.312	0.319	0.285	0.333	0.172	0.225	0.227
綠色	獅子	自由	草原	0.308	0.294	0.285	0.294	0.222	0.241	0.103
寬廣	風	青色	草原	0.3	0.319	0.26	0.333	0.221	0.225	0.166
綠色	奔跑	自由	草原	0.25	0.294	0.353	0.294	0.209	0.241	0.242
